source_family,dataset,method,method_label,alpha,seed,prediction_key_used,curve_mse,curve_mae,curve_max_abs_error,best_validation_mse,test_mse_at_best_validation,final_test_mse,included,prediction_path,result_dir
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0007847149540269,0.018463808295314,0.1556925034326979,0.0007822137267112,0.0007847149540269,0.0011582412758197,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0007847149540269,0.018463808295314,0.1556925034326979,0.0007822137267112,0.0007847149540269,0.0011582412758197,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0007847149540269,0.018463808295314,0.1556925034326979,0.0007822137267112,0.0007847149540269,0.0011582412758197,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0007847149540269,0.018463808295314,0.1556925034326979,0.0007822137267112,0.0007847149540269,0.0011582412758197,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0003174775871184,0.015633619726454,0.078839449022918,0.0003152578536182,0.0003174775871184,0.0012441588803776,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0003174775871184,0.015633619726454,0.078839449022918,0.0003152578536182,0.0003174775871184,0.0012441588803776,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0003174775871184,0.015633619726454,0.078839449022918,0.0003152578536182,0.0003174775871184,0.0012441588803776,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0144700373910524,0.0970780977019265,0.5137919779756532,0.0146506640379634,0.0144700373910524,0.1753542954410895,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0144700373910524,0.0970780977019265,0.5137919779756532,0.0146506640379634,0.0144700373910524,0.1753542954410895,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0144700373910524,0.0970780977019265,0.5137919779756532,0.0146506640379634,0.0144700373910524,0.1753542954410895,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0144700373910524,0.0970780977019265,0.5137919779756532,0.0146506640379634,0.0144700373910524,0.1753542954410895,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0018804638328278,0.0378131075022565,0.1555515322705298,0.0018412447965644,0.0018804638328278,0.0076784163374868,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0018804638328278,0.0378131075022565,0.1555515322705298,0.0018412447965644,0.0018804638328278,0.0076784163374868,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0018804638328278,0.0378131075022565,0.1555515322705298,0.0018412447965644,0.0018804638328278,0.0076784163374868,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0018804638328278,0.0378131075022565,0.1555515322705298,0.0018412447965644,0.0018804638328278,0.0076784163374868,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0007672509647585,0.021577747114817,0.1128700499404213,0.0007639782529321,0.0007672509647585,0.002052883076729,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0007672509647585,0.021577747114817,0.1128700499404213,0.0007639782529321,0.0007672509647585,0.002052883076729,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0007672509647585,0.021577747114817,0.1128700499404213,0.0007639782529321,0.0007672509647585,0.002052883076729,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0007672509647585,0.021577747114817,0.1128700499404213,0.0007639782529321,0.0007672509647585,0.002052883076729,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0005957834637334,0.0204535369837281,0.0979348932996402,0.0005910273538212,0.0005957834637334,0.0007748562799771,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0005957834637334,0.0204535369837281,0.0979348932996402,0.0005910273538212,0.0005957834637334,0.0007748562799771,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0005957834637334,0.0204535369837281,0.0979348932996402,0.0005910273538212,0.0005957834637334,0.0007748562799771,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0110148335827246,0.0890014485777298,0.2990852703105828,0.0109460586672279,0.0110148335827246,0.1756601639161263,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0110148335827246,0.0890014485777298,0.2990852703105828,0.0109460586672279,0.0110148335827246,0.1756601639161263,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0110148335827246,0.0890014485777298,0.2990852703105828,0.0109460586672279,0.0110148335827246,0.1756601639161263,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0110148335827246,0.0890014485777298,0.2990852703105828,0.0109460586672279,0.0110148335827246,0.1756601639161263,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0123945744141333,0.0880054799897011,0.5447007213085202,0.012198857354528,0.0123945744141333,0.0294576114243664,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0123945744141333,0.0880054799897011,0.5447007213085202,0.012198857354528,0.0123945744141333,0.0294576114243664,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0123945744141333,0.0880054799897011,0.5447007213085202,0.012198857354528,0.0123945744141333,0.0294576114243664,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0123945744141333,0.0880054799897011,0.5447007213085202,0.012198857354528,0.0123945744141333,0.0294576114243664,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0072510527533622,0.071068942471834,0.3294780910553589,0.007075657910292,0.0072510527533622,0.0072510527533622,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0072510527533622,0.071068942471834,0.3294780910553589,0.007075657910292,0.0072510527533622,0.0072510527533622,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0072510527533622,0.071068942471834,0.3294780910553589,0.007075657910292,0.0072510527533622,0.0072510527533622,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0072510527533622,0.071068942471834,0.3294780910553589,0.007075657910292,0.0072510527533622,0.0072510527533622,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0019895841066196,0.0363356415879001,0.1869301320440535,0.0019569719005613,0.0019895841066196,0.0019895841066196,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0019895841066196,0.0363356415879001,0.1869301320440535,0.0019569719005613,0.0019895841066196,0.0019895841066196,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0019895841066196,0.0363356415879001,0.1869301320440535,0.0019569719005613,0.0019895841066196,0.0019895841066196,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.035998656621818,0.1505155942712941,0.8066687451480095,0.0352126297340291,0.035998656621818,0.0363304573146153,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.035998656621818,0.1505155942712941,0.8066687451480095,0.0352126297340291,0.035998656621818,0.0363304573146153,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.035998656621818,0.1505155942712941,0.8066687451480095,0.0352126297340291,0.035998656621818,0.0363304573146153,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.035998656621818,0.1505155942712941,0.8066687451480095,0.0352126297340291,0.035998656621818,0.0363304573146153,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0330833577764434,0.1482909239745787,0.7197718752352951,0.0324253326202426,0.0330833577764432,0.0336795653670546,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0330833577764434,0.1482909239745787,0.7197718752352951,0.0324253326202426,0.0330833577764432,0.0336795653670546,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0330833577764434,0.1482909239745787,0.7197718752352951,0.0324253326202426,0.0330833577764432,0.0336795653670546,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0330833577764434,0.1482909239745787,0.7197718752352951,0.0324253326202426,0.0330833577764432,0.0336795653670546,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0301842974146447,0.1459801666333195,0.6393378392129754,0.0296146178738076,0.0301842974146449,0.0301842974146449,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0301842974146447,0.1459801666333195,0.6393378392129754,0.0296146178738076,0.0301842974146449,0.0301842974146449,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0301842974146447,0.1459801666333195,0.6393378392129754,0.0296146178738076,0.0301842974146449,0.0301842974146449,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0301842974146447,0.1459801666333195,0.6393378392129754,0.0296146178738076,0.0301842974146449,0.0301842974146449,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p1
